"" "days" "I.days.2." "AveExpr" "F" "P.Value" "adj.P.Val" "probe.id" "symbol"
"66" -0.122908960902111 0.0123412912981345 6.68656084248147 30.0083589474958 3.5470009759273e-08 2.52739942266529e-05 "ILMN_1668822" "BATF"
"69" 0.120786834727382 -0.00133468931576629 8.11665726472889 29.813848412264 3.80243891791166e-08 2.59161010770362e-05 "ILMN_1689814" "DUSP13"
"70" -0.25101834116124 0.0383341669044769 6.94128396387984 29.6883778289212 3.97750530647206e-08 2.67220170789669e-05 "ILMN_1795404" "SPOP"
"72" -0.192432542968381 0.0153159627624264 7.44193135874895 29.4786860755043 4.28942970533702e-08 2.77121174978929e-05 "ILMN_1684570" "IFNL1"
"73" -0.587443870654792 0.0530227977512458 7.77277761541031 29.469482051221 4.30370178349989e-08 2.77121174978929e-05 "ILMN_3282395" "RPL26"
"75" -0.338370176016925 0.0299425974436792 8.28627263058731 29.3959708832861 4.41951350757414e-08 2.77121174978929e-05 "ILMN_2174266" "RBMY1A3P"
"76" -0.145207932042352 0.0306706135949853 8.23815897944474 29.3489204327319 4.49536873910691e-08 2.78168685608842e-05 "ILMN_2316236" "HOPX"
"77" -0.33590837942647 0.0255732278601769 7.77404835985785 29.0726540374688 4.96953061376094e-08 3.03515695719415e-05 "ILMN_3285323" "LOC284395"
"79" 0.22291106870617 -0.0199228985266196 7.45890359820429 28.7627532286235 5.5652126919177e-08 3.31292180348741e-05 "ILMN_1765460" "AMIGO1"
"82" -0.162049420855537 0.0126363590896192 6.93310998538193 28.5069078680538 6.11400359021328e-08 3.50645562000671e-05 "ILMN_2351262" "MAPK8IP2"
"83" -0.180649618379661 0.0132389810214742 7.89852619058123 28.2542192246472 6.71264181275915e-08 3.79992632119517e-05 "ILMN_3194300" "TCAF1"
"85" 0.0807697580648479 -0.00394501425128613 7.10692522450849 28.1924954081556 6.86811553333312e-08 3.79992632119517e-05 "ILMN_1726647" "RPS26"
"86" -0.410720256936325 0.03522735171994 7.90546758993882 28.1352588226829 7.01570029489048e-08 3.83644597055941e-05 "ILMN_2307032" "OSBPL5"
"87" -0.380434779851058 0.0228912753694142 10.0913386297094 28.0992753476042 7.11020209903848e-08 3.84343200360439e-05 "ILMN_3260910" "CSAG3"
"90" -0.22450462365751 0.0379877405071411 8.79986500884873 27.9073366926323 7.63760144154069e-08 3.99090133991973e-05 "ILMN_3241469" "RNF181"
"92" -0.309838902623455 0.0272185310717156 8.62056483279252 27.7845808224503 7.9965296481139e-08 4.08761735099457e-05 "ILMN_3246556" "RSU1P2"
"94" -0.329808558112389 0.0266265420563637 7.73490151509782 27.6693529434219 8.34974512181394e-08 4.17735971902836e-05 "ILMN_1721549" "PLA2G1B"
"95" -0.289870653344935 0.0227859419850795 9.26480061354556 27.623523161063 8.4947945031025e-08 4.18714599832212e-05 "ILMN_2045911" "FBXO28"
"96" -0.153817142066615 0.0125182802242352 7.05823895589066 27.5863087417372 8.6145414113599e-08 4.18714599832212e-05 "ILMN_1687546" "HSP90AA1"
"98" -0.318226053714473 0.0262991126581353 10.0548833490267 27.5523279965079 8.72544670910028e-08 4.18714599832212e-05 "ILMN_1718253" "TAS2R3"
"100" -1.04522170125077 0.104385797081252 7.81184768129645 27.4164968551927 9.1841174499026e-08 4.27885552363849e-05 "ILMN_1781774" "C2orf27B"
"101" -0.328768793206751 0.030310946689042 6.83340221623683 27.4149421907276 9.18951279849213e-08 4.27885552363849e-05 "ILMN_1745005" "GGCT"
"104" 0.726443308195281 -0.0648882300398572 10.3568439261776 27.228981211527 9.85975932490086e-08 4.45107653750372e-05 "ILMN_2144064" "RNF138P1"
"106" -0.145975402830498 0.0206464953199621 6.96881689205067 27.1619630241179 1.01138508536395e-07 4.45107653750372e-05 "ILMN_1750459" "ANKRD36"
"107" -0.273838130048688 0.0234110191124001 7.96997356295134 27.1472054833247 1.01707293896404e-07 4.45107653750372e-05 "ILMN_1760089" "RPS2"
"110" -0.182776320847803 0.015987880623401 6.94767400593994 27.05991176997 1.05141866760264e-07 4.49510155454698e-05 "ILMN_2326075" "NTRK1"
"111" -0.158116952452567 0.00871434400688858 10.4962000063152 27.0294015472965 1.06371111704849e-07 4.50668526239246e-05 "ILMN_1704943" "GPN3"
"114" -0.136197415622012 0.0095138340358672 6.9482405143067 26.8405659498887 1.1432621682759e-07 4.71625730260343e-05 "ILMN_1799600" "STARD8"
"115" -0.388837249756214 0.0241127170698797 8.33610127241344 26.7662309204215 1.17628646458804e-07 4.76926412924561e-05 "ILMN_1761275" "FUT6"
"116" 0.258146942573225 -0.0135436234443212 9.68897741573284 26.7633158831402 1.17760193780937e-07 4.76926412924561e-05 "ILMN_1805469" "KRTAP19-5"
"117" -0.458542651625932 0.0298857455358733 9.85157928076195 26.7436103793694 1.18653547486973e-07 4.76926412924561e-05 "ILMN_1903159" "PPM1A"
"118" 0.273742228380877 -0.0295045624385489 8.87361929710044 26.6874855266454 1.21237577175273e-07 4.831831168982e-05 "ILMN_2182348" "SMC3"
"120" -0.275913738960926 0.0257300150117022 7.03003220725488 26.5558142951338 1.2753685086558e-07 4.99816918542209e-05 "ILMN_3238425" "KCNJ12"
"121" -0.171630415758294 0.0225090514506055 8.29636297605587 26.4272348274572 1.34023942271846e-07 5.19235871319452e-05 "ILMN_1754137" "CFHR1"
"122" 0.242577976441851 -0.0211493225377684 8.91712355116666 26.4104737126031 1.34895005255272e-07 5.19235871319452e-05 "ILMN_1667707" "SPCS3"
"123" 0.518659253860745 -0.0401456108201948 10.2849373958308 26.3761472402457 1.36697713299728e-07 5.19235871319452e-05 "ILMN_1775522" "MAGED1"
"124" -0.148698823472181 0.0196818212471956 6.73091075888607 26.3721681540318 1.36908327046891e-07 5.19235871319452e-05 "ILMN_3242462" "UHRF1BP1"
"125" -0.170285121604865 0.0115139320244438 8.44823326493906 26.3416418900917 1.38535575113271e-07 5.21204082114153e-05 "ILMN_1750409" "RAB9A"
"126" -0.271463297721752 0.0229180795218261 7.30032130898881 26.2770075269144 1.4204905542704e-07 5.26568045241692e-05 "ILMN_1654141" "ZDHHC20"
"128" -0.245880484106809 0.0184501358422067 7.9773352720882 26.0965261832544 1.52369388693653e-07 5.56362998933761e-05 "ILMN_1680831" "BAZ1B"
"129" -0.382133972820382 0.0335654094698748 8.56432368364495 26.092424555447 1.52612968577135e-07 5.56362998933761e-05 "ILMN_1711702" "CLEC2D"
"131" -0.173145147468669 0.0135672873381789 6.99708753927457 25.8176778948647 1.6990730130974e-07 6.09954241678966e-05 "ILMN_1786045" "SLC24A5"
"132" 0.175952928803183 -0.0113883158460966 8.58086104699361 25.7403082958488 1.7514389543136e-07 6.21421838130602e-05 "ILMN_1723743" "ROM1"
"133" -0.265257616193984 0.0205206706957137 7.68042132297571 25.7079602325287 1.77383781353713e-07 6.21421838130602e-05 "ILMN_1666165" "CASC16"
"134" -0.219994570611127 0.0163156504211626 7.18436848561398 25.6991352232862 1.78000112008368e-07 6.21421838130602e-05 "ILMN_1779304" "CRYGA"
"135" -0.192204097740206 0.0190109252190954 7.07808993770493 25.6904794124864 1.78606831673776e-07 6.21421838130602e-05 "ILMN_2134974" "RAB38"
"137" -0.465310041982035 0.0448055176954603 7.35508307444908 25.6562171409441 1.8103000728054e-07 6.21421838130602e-05 "ILMN_3238570" "EIF3CL"
"138" -0.17012082524191 0.012894509854195 9.11636603825026 25.6212454285904 1.83539331210981e-07 6.25470120883333e-05 "ILMN_1786444" "LPL"
"140" 0.294501399339162 -0.0254479942861023 9.09653360855946 25.5462123272595 1.89048445644955e-07 6.31688640838814e-05 "ILMN_1803615" "MATK"
"141" -0.273610807155399 0.018140262324034 8.49998453446789 25.531139345615 1.90176135840072e-07 6.31688640838814e-05 "ILMN_1805132" "PCDH19"
"143" -0.19174453144776 0.0173318084598852 7.25938563183241 25.4053856280758 1.99867065843131e-07 6.57297088983969e-05 "ILMN_3278245" "ZBTB20"
"145" 0.0263922815243051 0.00380713922588187 7.95628991541457 25.2432967917691 2.13136918983218e-07 6.9126917420295e-05 "ILMN_1730867" "AZU1"
"146" -0.087609597882396 0.0143806278016378 8.32527853139964 25.2194481173076 2.15166861669065e-07 6.93073093874849e-05 "ILMN_1729596" "INF2"
"147" -0.264436044404214 0.0258328887639841 8.31045749360265 25.1942578324692 2.17333273093729e-07 6.95289058983123e-05 "ILMN_1667947" "NPY1R"
"148" 0.226658111855518 -0.0190182500176608 8.06985683997412 25.0879555492728 2.26733409667325e-07 7.20460729042904e-05 "ILMN_2242299" "AJAP1"
"149" 0.370448083090824 -0.0359335504142725 9.03029167749041 25.0512647807147 2.3007718438977e-07 7.26179183052491e-05 "ILMN_1750312" "SLC51B"
"150" 0.291557616768617 -0.0249325471876104 9.31358345165842 24.9865812638516 2.36100011194747e-07 7.4022075509777e-05 "ILMN_2324672" "USF2"
"151" -0.192347303632467 0.0285904343151187 8.23177061648022 24.9653235375038 2.38115674921777e-07 7.41596288756379e-05 "ILMN_1696317" "CACNA2D4"
"152" -0.278250559030268 0.0221351010584048 7.04701418291839 24.8834425598851 2.46051758639861e-07 7.5595489066439e-05 "ILMN_1719543" "MAF"
"154" -0.141944022127709 0.0104272330917901 6.80708063990936 24.8683151296188 2.47548382160236e-07 7.5595489066439e-05 "ILMN_2042941" "TMEM159"
"155" -0.379944135400937 0.0306857497945891 6.85473124109173 24.8518610956654 2.49187215390416e-07 7.56050088089065e-05 "ILMN_2038774" "EEF1A1"
"157" -0.195643545136705 0.0185636506314391 8.17589663612524 24.7709095450057 2.57419234577887e-07 7.68011545530999e-05 "ILMN_1760628" "RABL6"
"158" 0.333036985249043 -0.0296608198506177 7.97269299006341 24.7501718821179 2.59574118217514e-07 7.68011545530999e-05 "ILMN_2370091" "BEX3"
"159" 0.316255944287797 -0.0284718239960849 8.30520253684368 24.743239474431 2.60298733775681e-07 7.68011545530999e-05 "ILMN_1809866" "WDR74"
"160" -0.0622806900425601 0.0106425171123754 6.65824275434276 24.7337408056217 2.61295073753849e-07 7.68011545530999e-05 "ILMN_1746928" "TMPRSS11D"
"161" 0.191298821528859 -0.0116211402151799 9.00253753871862 24.6701981559488 2.68065084034442e-07 7.83016445464084e-05 "ILMN_1746699" "SGO2"
"162" -0.756501301470481 0.060482315108443 7.0292766797388 24.6189939826489 2.73655768232043e-07 7.94412559778797e-05 "ILMN_1766657" "STOM"
"163" -0.432578872422131 0.0444618898588518 7.0690482748934 24.5420528500963 2.82290129003108e-07 8.14450318206022e-05 "ILMN_3306173" "MED7"
"164" 0.196398672541059 -0.0143119916011061 8.50521350144695 24.4459119306525 2.93486947053205e-07 8.3852941145027e-05 "ILMN_1680300" "BCAN"
"165" -0.32908524978044 0.0590738671336849 7.35172704701829 24.4395466490627 2.94244694366464e-07 8.3852941145027e-05 "ILMN_1775121" "CCDC177"
"166" -0.0515872678972565 0.0154349356447558 7.32944309466611 24.4249921558145 2.95985120142776e-07 8.3852941145027e-05 "ILMN_1688089" "PEBP1"
"167" -0.464452575732237 0.0461607579078718 9.759803756171 24.4057540355383 2.98302377361306e-07 8.3910125120826e-05 "ILMN_1779488" "RFX3"
"168" -0.374726556966994 0.032927655300272 7.59982203051859 24.3937708155608 2.99755486525023e-07 8.3910125120826e-05 "ILMN_1675461" "NFATC2"
"170" -0.278218455222569 0.0231286180625947 8.93854345740919 24.2379042396783 3.19355118073949e-07 8.83448970163628e-05 "ILMN_1813264" "ZMAT1"
"171" -0.0914155234278371 0.0220295146649541 7.25565659330062 24.1729436919374 3.27920710074424e-07 9.00614472718492e-05 "ILMN_1723520" "CD1A"
"172" -0.123762206861087 0.0107384123368866 6.64305082451954 24.1619791488043 3.29390340451605e-07 9.00614472718492e-05 "ILMN_1753101" "VTCN1"
"173" 0.302405480339224 -0.0290526554447925 8.01589538862225 24.1108687986151 3.36333627740225e-07 9.02216694370232e-05 "ILMN_1658373" "PAN2"
"174" -0.347399587182579 0.0274732263618056 10.7253926058467 24.1076742771813 3.36772720691815e-07 9.02216694370232e-05 "ILMN_2134723" "OR7E91P"
"175" -0.180087094712609 0.032749966370202 8.74168288398075 24.1047231918242 3.3717889291249e-07 9.02216694370232e-05 "ILMN_1750018" "SEL1L2"
"176" 0.356093058616408 -0.0317322430595993 11.3311780035862 24.0884602493679 3.39426576721849e-07 9.02216694370232e-05 "ILMN_2394027" "CLK3"
"177" 0.174717618241964 -0.0105112378074451 7.99475571063664 24.0844986425885 3.39976508448493e-07 9.02216694370232e-05 "ILMN_1739815" "NLRP12"
"178" -0.332028107110215 0.0244866864653862 7.88506153800919 24.0653597078348 3.42646621919539e-07 9.02216694370232e-05 "ILMN_1673177" "ISM2"
"179" 0.194557644523396 -0.0165311495278739 13.2138996198846 24.0599482853639 3.43405605792871e-07 9.02216694370232e-05 "ILMN_1744123" "CYP26A1"
"180" 0.245380062376189 -0.0128313099769229 9.41270338484229 24.0155772215214 3.49696537157937e-07 9.13640486081302e-05 "ILMN_1710697" "BUD31"
"184" -0.155897064682262 0.0221552039229942 8.9175424245306 23.9243924193176 3.63011428535148e-07 9.27809862019072e-05 "ILMN_1744830" "ARHGAP11A"
"187" -0.158184976158239 0.0281196427720407 6.94921227334225 23.7375630259475 3.92000140605553e-07 9.80041170429452e-05 "ILMN_1814256" "C17orf98"
"190" -0.16813378726802 0.0143262130738161 12.9061763424627 23.713240118312 3.95950970446534e-07 9.80041170429452e-05 "ILMN_1859743" "LOC151174"
"192" -0.165739456244779 0.0108996228744962 8.01851561824414 23.5882030446299 4.16938209383559e-07 0.000102123802660886 "ILMN_3250659" "SKA2"
"193" -0.260825070585986 0.0224712881116255 7.85689004399026 23.4844612212811 4.35246034829032e-07 0.000106055702206942 "ILMN_1712155" "RPL6"
"194" -0.17663825699009 0.0148035106607019 7.76311318534492 23.4633494015336 4.39075032387883e-07 0.000106437219706894 "ILMN_1727332" "ATPIF1"
"195" 0.216685599025184 -0.0179611707285882 9.94729724444596 23.4198451944111 4.47078340172935e-07 0.000107821539393091 "ILMN_3239895" "MED6"
"196" -0.364583170339308 0.0553109551955492 9.15113030473514 23.3456878734607 4.6107937064557e-07 0.000110479099555379 "ILMN_1781086" "HSFX2"
"197" 0.188603261729164 -0.0182743853707228 7.0822909445117 23.3163830971397 4.66739637914773e-07 0.000110479099555379 "ILMN_1709719" "LPAR3"
"198" -0.146322998152185 0.00930506428917865 7.55326840028032 23.3007010464486 4.69798867156996e-07 0.000110479099555379 "ILMN_3237907" "EIF2B3"
"199" -0.0817170749386192 0.0179767968198942 7.07429209454352 23.2994858140693 4.70036818506841e-07 0.000110479099555379 "ILMN_1677866" "FOLH1B"
"200" -0.239352450587327 0.0335410253069321 7.17215825558989 23.288361782398 4.72220931804057e-07 0.000110479099555379 "ILMN_1740716" "RBM26"
"201" -0.153679795041495 0.0102847594367737 7.65013719658312 23.272578395908 4.75338352017265e-07 0.000110479099555379 "ILMN_1681845" "PAPD4"
"202" -0.163130456768824 0.0136601821621865 7.41532737506559 23.2603085713491 4.77776868785128e-07 0.000110479099555379 "ILMN_1684038" "CLIP1"
"203" -0.0621392984777441 0.00212922506034018 7.15234213150464 23.254338862144 4.78968086974309e-07 0.000110479099555379 "ILMN_1654195" "GCC2"
"205" -0.426422211746045 0.0240103325350867 9.64073528670853 23.2096969396754 4.87976528646707e-07 0.000111944196044865 "ILMN_1793841" "ZNF542P"
"206" 0.140812214863571 -0.00799926088948705 7.55763811673778 23.1974947543347 4.90469981317599e-07 0.000111970011074777 "ILMN_2380850" "SDCCAG3"
"207" -0.305669506326347 0.0254341752721445 8.91763788260051 23.1402506534862 5.0234915393972e-07 0.000114127903437088 "ILMN_1738342" "METTL15"
"208" -0.193396311541225 0.0124669613582107 8.23790778790827 23.0804810671745 5.15078493023114e-07 0.000116457266201399 "ILMN_3229057" "PSAT1"
"211" -0.261599227260861 0.0407026654893202 7.00108094556702 23.0120248519048 5.30079160573438e-07 0.000117813951668512 "ILMN_3234936" "EYS"
"212" -0.12423208751763 0.00887249375627394 6.95588183249768 23.0074423195567 5.3109972258494e-07 0.000117813951668512 "ILMN_1880905" "TUSC7"
"213" -0.320463380838346 0.0258727876306142 9.41957885398846 22.9902068956123 5.34956861009808e-07 0.000117877930064809 "ILMN_1746175" "TNFSF4"
"215" -0.201409703938982 0.0153818326267247 7.07593952989357 22.9249465149249 5.49832821641109e-07 0.000120267618307619 "ILMN_1813795" "RASSF5"
"217" 0.318114690828512 -0.0271971703512663 8.1448585271384 22.8704276599539 5.62596458121606e-07 0.000121843108539926 "ILMN_1701269" "ATP5C1"
"218" -0.0464099453030244 0.00110008643978143 7.12991261413361 22.8611140007768 5.64808149649228e-07 0.000121843108539926 "ILMN_2321485" "PPP1R8"
"219" 0.346783957278231 -0.0219893925573615 8.15727553469749 22.8037794564272 5.78627848262241e-07 0.000124254385607656 "ILMN_3287568" "RNF4"
"220" -0.0339939949557628 0.0158094751858176 9.43995608244232 22.7817026637059 5.84044346271127e-07 0.000124342865187632 "ILMN_1674394" "APMAP"
"222" -0.30678934048365 0.0238987009707501 8.56039230569208 22.7597087259343 5.89493992945236e-07 0.000124877132883912 "ILMN_1714128" "GSTTP2"
"223" -0.163169927718498 0.0121458453875298 7.4041416757161 22.7312454663549 5.96626752313139e-07 0.000125821358330862 "ILMN_1733861" "ARHGEF11"
"224" 0.632231558579416 -0.0510745973423381 12.4329647738616 22.6856233319826 6.08250950480905e-07 0.000127700114728643 "ILMN_1789691" "XKR7"
"225" -0.16385238201822 0.0145102643824353 7.73584922573438 22.6637118594785 6.13918962003105e-07 0.000128317248644809 "ILMN_2321292" "WIPI2"
"226" 0.0296297105748996 0.00205643267460128 6.81644770196529 22.621758352948 6.24928222280449e-07 0.000130040373616836 "ILMN_3188215" "GDF5OS"
"229" -0.110011612448615 0.0166107115714367 6.829813314137 22.5606725387429 6.41333862332296e-07 0.000131303283953784 "ILMN_1651903" "MBD3L2"
"231" -0.271288307947518 0.021787025621371 8.0179064088612 22.5474036509787 6.44957442232798e-07 0.000131303283953784 "ILMN_2339266" "LAMA2"
"232" -0.17459106423616 0.0115104332864388 11.7084499921442 22.5197629779523 6.52575669245144e-07 0.000131994029461194 "ILMN_1793309" "BEND4"
"234" 0.0510041818339686 -0.0108789734725486 12.8646407203176 22.4857036234118 6.62094411451472e-07 0.000131994029461194 "ILMN_1784985" "PRRT3"
"235" 0.258300416118099 -0.0295124296809939 8.4957572183447 22.4800814176511 6.63679779835999e-07 0.000131994029461194 "ILMN_1750690" "ARFIP2"
"236" -0.140552866283147 0.0121822429983619 6.59537516858524 22.4792968284799 6.63901340692129e-07 0.000131994029461194 "ILMN_3299642" "PCDHB16"
"237" -0.125892067315258 0.0080833589220992 7.1287657233094 22.4747367070893 6.65190630737073e-07 0.000131994029461194 "ILMN_2238383" "MFSD2B"
"239" -0.140386404016333 0.00649407629649773 9.47229503601246 22.4177654104979 6.81523835632653e-07 0.000134103359590512 "ILMN_1782292" "LAMP1"
"240" -0.348810763340853 0.0299059199049267 8.63771802653298 22.3995632520063 6.86831438026975e-07 0.000134584620281386 "ILMN_1806937" "BABAM1"
"241" -0.00290877704546781 -0.00637158444557286 8.10658515184128 22.3869929551512 6.90522403237209e-07 0.00013474642149145 "ILMN_1745703" "CORO2A"
"242" -0.317160590598312 0.0256958226778942 10.8570588997816 22.3725423611328 6.94791468293187e-07 0.000135019227978893 "ILMN_1798659" "CCDC28A"
"244" 0.607283793756443 -0.0437965043130583 8.85740670207299 22.3305707987226 7.07350317003592e-07 0.000136333076672315 "ILMN_2339234" "TRIM16"
"246" -0.253666957953337 0.0205127780873738 8.29931482609192 22.2727599513739 7.25044082416245e-07 0.000138607207755574 "ILMN_1787731" "MGC45922"
"247" -0.348462021903911 0.0305464086053304 7.1093926318783 22.1957231606448 7.49354743978088e-07 0.000142674716193528 "ILMN_1721116" "USP10"
"248" -0.281850633169387 0.0330894128003363 9.9919679687785 22.1841122842615 7.53093109482421e-07 0.000142808317551368 "ILMN_2289825" "ARPP21"
"250" 0.147961305965448 -0.00697103650986907 11.1366206019119 22.1340847892161 7.69428087109931e-07 0.000144738656322423 "ILMN_3212737" "B3GALT5-AS1"
"252" -0.0940793979984341 0.00638642834434636 6.69635915853318 22.0831060569349 7.86460607737226e-07 0.000146768529605819 "ILMN_2127298" "F2RL3"
"254" 0.399273160435719 -0.0323692959413091 8.33047845237553 21.9998716741634 8.15134766432282e-07 0.00015043233888274 "ILMN_1770442" "OR52N1"
"255" 0.410011566343763 -0.0408205096077585 9.06949023994704 21.9982921373749 8.15689512951829e-07 0.00015043233888274 "ILMN_1742272" "REN"
"256" -0.546370675740337 0.102034021540839 8.4386381774483 21.8687073303998 8.62592632479613e-07 0.000157977507281892 "ILMN_2399363" "CLEC4A"
"257" -0.205598569919511 0.0153621632628943 7.52245631900863 21.8667566770747 8.63320136332532e-07 0.000157977507281892 "ILMN_1732024" "OR2A5"
