"" "days" "I.days.2." "AveExpr" "F" "P.Value" "adj.P.Val" "probe.id" "symbol"
"48" -0.141140882134975 0.0390434498507178 10.5954623021752 28.1331318130742 6.92023835136435e-08 6.74441282114741e-05 "ILMN_1675106" "YIPF2"
"49" -0.12047595216158 0.00557274975915092 7.57606457906364 28.0919407201518 7.02722268087572e-08 6.74441282114741e-05 "ILMN_1654742" "GJD4"
"52" -0.238708786085236 0.0408730119951929 7.81828031231404 27.426112332294 9.02277619617788e-08 8.16005997988179e-05 "ILMN_1683923" "MT1H"
"53" -0.364178077954258 0.0829704925411643 8.37975724413154 27.2022969306563 9.82198561580114e-08 8.715251689432e-05 "ILMN_2399363" "CLEC4A"
"54" -0.120495185575895 0.0173323802207554 6.88432834750651 26.9343087035081 1.08788028131819e-07 9.47422849441334e-05 "ILMN_1750459" "ANKRD36"
"55" 0.23479084235347 -0.0167440265517905 8.04270555133133 26.7094378711914 1.18585914779315e-07 0.000101397425458938 "ILMN_1739815" "NLRP12"
"56" 0.233911455389805 -0.018279999891212 11.5984211035688 26.6371432190442 1.21931227309454e-07 0.000102396102819803 "ILMN_2394027" "CLK3"
"57" -0.040114350902796 0.0185252242662187 9.38845244969526 26.4649227238499 1.30309999835718e-07 0.000107512608285511 "ILMN_1693515" "EGFL8"
"58" 0.0700772072706958 -0.00046956834327741 13.6959921427236 26.1161534063793 1.49204968619626e-07 0.000120979504555927 "ILMN_3309774" "MIR324"
"59" -0.00687157780047382 0.00481688831968602 6.96810644275093 25.9826732088734 1.57186807032175e-07 0.000125291206120493 "ILMN_1747568" "MGC39584"
"63" -0.0211399254191027 0.00587888405009717 6.86540121892005 25.6785719967026 1.77110703992824e-07 0.00013220892360912 "ILMN_1713688" "DHX32"
"65" 1.15860727515109 -0.0834181088599379 11.3459693487266 25.3850607060694 1.98894474461979e-07 0.000143901682230737 "ILMN_1750661" "FBXW9"
"67" 0.181152258585579 -0.0127825101319829 7.4489264982337 25.1834057507376 2.15495711418163e-07 0.00015125869129214 "ILMN_1715189" "LHX6"
"69" 0.290766030507477 -0.0221676059930108 9.83322368533029 25.025925692993 2.2947983034164e-07 0.000154515500209614 "ILMN_1656066" "TNPO2"
"70" -0.0888174503534579 0.0112665569394349 7.02913749424617 25.0203477581008 2.2999245161761e-07 0.000154515500209614 "ILMN_1664771" "OR5I1"
"71" -0.139555920932501 0.0203000006895414 6.74497021522148 24.8744034943146 2.43845560510554e-07 0.00015988084819404 "ILMN_1740716" "RBM26"
"72" 0.054062117017896 0.00499648711577631 11.3728080365629 24.8648975720207 2.44778027344793e-07 0.00015988084819404 "ILMN_1676318" "BAZ2A"
"73" 0.185417808062 -0.0104271428031919 13.1785435766444 24.7038371763616 2.61164911564705e-07 0.000168247444672122 "ILMN_1768205" "SLFN12L"
"74" 1.02318230735708 -0.0732684789746751 11.1310576145153 24.3260484488248 3.04339735080803e-07 0.000193412014342973 "ILMN_1676222" "C16orf89"
"75" -0.0969925844695701 0.0160155480249508 6.7570426482544 24.0820592629912 3.36199071213546e-07 0.00020646421494368 "ILMN_3238570" "EIF3CL"
"76" -0.11278624874937 0.0238078741261586 7.88503914827671 24.0731517701333 3.37427067381109e-07 0.00020646421494368 "ILMN_1669033" "NCOA1"
"78" 0.0321524944057091 0.0055419180594275 8.63156932162126 24.037151611931 3.42438733639684e-07 0.00020646421494368 "ILMN_1755487" "TTC28"
"79" -0.105384441037316 0.028567224427369 11.1271799142285 23.9677790690677 3.52320097700005e-07 0.000209733032337162 "ILMN_1812096" "CADM4"
"81" -0.0979772634621598 0.0131864478166874 6.57554481871461 23.8640660101007 3.67660540908761e-07 0.000213460986640212 "ILMN_2318725" "EEF1B2"
"82" -0.171456165318989 0.0117041359044397 7.38354959240314 23.7874029183676 3.79454312066094e-07 0.000217621675461515 "ILMN_1772369" "PDHA1"
"86" -0.472364754068618 0.0602412176737891 8.97492351784545 23.4063468703385 4.44329806891965e-07 0.000242976071610643 "ILMN_1667644" "RAD51C"
