"" "days" "I.days.2." "AveExpr" "F" "P.Value" "adj.P.Val" "probe.id" "symbol"
"39" -0.14153733146779 0.00348432930099318 8.88827375505211 17.0672605244264 9.02408574295126e-06 0.0107497713796006 "ILMN_1673591" "CYP3A43"
"40" -0.183567228393718 0.0149310652205719 7.53061481730947 17.040150491223 9.14329453057804e-06 0.0107497713796006 "ILMN_1765109" "TNFRSF25"
"41" -0.102703455270035 0.00671593181535063 6.69619722886376 16.7815209110467 1.03684105717086e-05 0.0118928198138124 "ILMN_1803483" "KIAA2013"
"42" -0.216041875348478 0.0082449758252342 7.54780161558942 16.5605580771888 1.15534241112519e-05 0.0129365340262846 "ILMN_1675721" "UBE2R2"
"43" -0.106216635349799 0.0109539815491865 6.69364723707306 16.4403320177074 1.22579206670044e-05 0.0130663841725171 "ILMN_1771364" "PNPLA5"
"44" -0.110308473235121 0.0135418630428927 6.53504209805766 16.402865829612 1.2486683324071e-05 0.0130663841725171 "ILMN_1717468" "AGL"
"45" -0.779400577049424 0.072917583319266 7.19116442519215 16.4002345171077 1.2502919277096e-05 0.0130663841725171 "ILMN_3236804" "SNORD126"
"46" -0.286257970783942 0.0250077107656315 6.80907871354581 16.241653335634 1.35240489304553e-05 0.0134645097057605 "ILMN_1794741" "FLT4"
"47" -0.154093044371738 0.00960326737133614 7.5393664361223 16.2124253288077 1.37217378342532e-05 0.0134645097057605 "ILMN_1794143" "FAM172BP"
"48" -0.383536979785873 0.0292218718020703 6.84082865253269 16.2093375139214 1.37428014348156e-05 0.0134645097057605 "ILMN_1788738" "ZNRF3"
"50" -0.477736542068213 0.038889797335345 10.3159035718862 16.0351595270899 1.49884102999903e-05 0.0140974991917589 "ILMN_1726649" "LOC339529"
"51" -0.240809403992203 0.0087410952321905 7.70950882904165 15.9720330581837 1.54690077712671e-05 0.0142405903882472 "ILMN_1811048" "GPR107"
"52" -0.209421531046287 0.0303643293755702 6.66232529663661 15.9365687628637 1.57461661178204e-05 0.0142405903882472 "ILMN_1775121" "CCDC177"
"54" -0.181724453661941 0.011671082069738 8.30245274947209 15.836966323016 1.65531679481476e-05 0.0144159700419534 "ILMN_3308580" "MIR331"
"56" -0.0944301679266231 0.00249016914516015 7.18688786829483 15.5386425979451 1.92443492269723e-05 0.0154563736206816 "ILMN_3226694" "NUDT15"
"57" -0.106208360989302 0.00348759481982849 7.32778533427813 15.5327457398849 1.93020142725011e-05 0.0154563736206816 "ILMN_1723522" "APOLD1"
"58" -0.212051412938701 0.0186957528322065 6.64122840746665 15.5136808092181 1.9489708841743e-05 0.0154563736206816 "ILMN_1803779" "AP2A2"
"61" 0.312889946901202 -0.0264265492820345 8.32142215930444 15.3556106766074 2.11226767618078e-05 0.0158169250828031 "ILMN_1680300" "BCAN"
"62" -0.139321541507541 0.0113570168677337 6.47665290884282 15.3531147930754 2.1149597876597e-05 0.0158169250828031 "ILMN_1705207" "FLJ22447"
"63" -0.00768201596147301 0.00534170469693896 7.00536438459655 15.3494875468755 2.11887871101599e-05 0.0158169250828031 "ILMN_1678212" "TMCC1"
"64" -0.475516800318151 0.040355813994859 10.732627880966 15.2501376825907 2.22927345681965e-05 0.016190158085974 "ILMN_1746175" "TNFSF4"
"65" -0.330809617864957 0.0227594030607225 9.34914337555882 15.2303407368868 2.25199259887156e-05 0.016190158085974 "ILMN_2393461" "DDO"
