"" "days" "I.days.2." "AveExpr" "F" "P.Value" "adj.P.Val" "probe.id" "symbol"
"68" -0.0993434656863558 0.00277698033121911 8.52612677517633 24.9745475646738 2.23753005639984e-07 0.000154744946312311 "ILMN_1814165" "SSBP3"
"70" 0.164485478893467 -0.0118735172312251 13.0303632119111 24.63288799413 2.56892361230914e-07 0.000166776028255929 "ILMN_1662188" "WNT11"
"71" -0.0506222866152785 0.015614556129792 7.47611985939481 24.5724718015982 2.63274843673545e-07 0.000166776028255929 "ILMN_1729713" "RAB23"
"72" -0.150817920778623 0.0101870007912536 8.89925116482236 24.5576591831844 2.64865180385853e-07 0.000166776028255929 "ILMN_1695353" "ASCL3"
"73" -0.384931727981552 0.0765907691364343 9.67371523344258 24.5553102982041 2.6511829869435e-07 0.000166776028255929 "ILMN_2335583" "KLK2"
"74" -0.107029737815793 0.00572189306928514 7.21741541077593 24.5144840313776 2.69558958773511e-07 0.000166776028255929 "ILMN_1880905" "TUSC7"
"75" -0.0672513746831739 0.0097565939754585 6.70289008585912 24.5111291759926 2.69927352527054e-07 0.000166776028255929 "ILMN_1688094" "ORC5"
"77" 0.160469435965961 -0.0113075103366401 7.7247336288427 24.4456300980092 2.77227636497815e-07 0.000166776028255929 "ILMN_1658373" "PAN2"
"80" 0.122135866488654 -0.0148563497351364 9.3416048122711 24.3633826497839 2.86692107271139e-07 0.000168531955259339 "ILMN_3235907" "XRCC6P5"
"82" -0.0322664310618426 0.00972399975927383 8.91338013175302 23.9819775775935 3.35279085657101e-07 0.000192286644393685 "ILMN_1744830" "ARHGAP11A"
"83" 0.224917291463217 -0.0172760657388817 8.66660743243778 23.8170127892399 3.58930849213119e-07 0.000202423317951713 "ILMN_1806841" "ADAM32"
"84" -0.151859469723929 0.00929438786338822 9.12536892855342 23.7993740430151 3.61562445945903e-07 0.000202423317951713 "ILMN_1715404" "GPR174"
"85" 0.251681967501867 -0.0288868803993306 11.1410372543574 23.729039738436 3.72260924222224e-07 0.000205692403867881 "ILMN_1691425" "LDOC1L"
"86" -0.103317344188888 0.018610148134518 7.22245829513771 23.7040062129987 3.76149245824568e-07 0.000205692403867881 "ILMN_1795250" "TNP2"
"87" 0.0686245423562948 0.00525423934238763 8.56720608621686 23.6134611479455 3.90576292211875e-07 0.000211126688162529 "ILMN_1683215" "ZBED3"
"88" -0.1199335087471 0.0172903741993086 7.2552681369642 23.5462630952867 4.01661778941015e-07 0.000214651706136796 "ILMN_1727633" "NECTIN3"
"89" 0.378940723377058 -0.0318867506045899 9.03822621399342 23.4175054031335 4.23844470114873e-07 0.000223961322927666 "ILMN_2305225" "NDRG4"
"90" -0.0563500467850141 0.0122314244616795 8.45057515911554 23.3327912469346 4.39144496746932e-07 0.000229467637700163 "ILMN_1790751" "C8orf31"
"91" 0.191507114313887 -0.0143622182618344 12.7265243090773 23.3028739658184 4.44686689599617e-07 0.000229810171851547 "ILMN_2391683" "LMX1A"
"92" 0.256980456160165 -0.017585841675739 11.5256957609052 23.1858476610914 4.67088098270486e-07 0.000238763250928961 "ILMN_1696659" "THSD1"
"93" -0.215106954078509 0.0370151380207077 7.80876767215932 23.0937119822091 4.85565234260087e-07 0.000243231968590543 "ILMN_1683923" "MT1H"
"94" -0.11242897863887 0.0283526181588216 11.1326580816254 23.0907384533227 4.86174301427044e-07 0.000243231968590543 "ILMN_1812096" "CADM4"
"95" 0.0601062732698999 0.00194048180182174 8.5138816631849 22.9709465169822 5.11396952965541e-07 0.000252094584748894 "ILMN_1814219" "DPP6"
"96" -0.280562530526324 0.0283938387033165 7.47605157930519 22.9561375121678 5.14610022452449e-07 0.000252094584748894 "ILMN_1739645" "ANLN"
"97" -0.162031311715783 0.00743797093247823 7.56990825941967 22.9025156986348 5.26424292213185e-07 0.000253243661111266 "ILMN_1780218" "EEF1A1"
"99" -0.0672074574622489 -6.93626643028422e-05 8.9526464705479 22.831751257141 5.4245715033794e-07 0.000253243661111266 "ILMN_1655046" "NUTF2"
"100" -0.143216165336606 0.00860359488548523 8.28430907794714 22.8306032940239 5.42721465139844e-07 0.000253243661111266 "ILMN_1796746" "NHLRC1"
"101" -0.038585819101807 -0.00256928547973564 8.39333427298162 22.8249911444352 5.44015609912077e-07 0.000253243661111266 "ILMN_1703081" "LGR6"
"102" 0.114069396925409 -0.020350612663967 12.1503374022563 22.8023692044277 5.49265404298483e-07 0.000253243661111266 "ILMN_2287543" "SHISA3"
"104" 0.0981502730363135 -0.0122797309955093 13.0579738205419 22.7438675778329 5.63092105818304e-07 0.0002546259187733 "ILMN_1781207" "FYN"
"105" 0.269270799472376 -0.0201064416272306 10.1460718394151 22.668170948672 5.81532368715226e-07 0.000260460040342282 "ILMN_1656422" "GPR87"
"106" -0.134789582874488 0.0197690867272566 6.67165515434512 22.5430670156708 6.13424961621897e-07 0.000272152349954288 "ILMN_3235096" "SNORA28"
"108" 0.203954512934982 -0.0166872095324609 12.5172218713669 22.3200987566205 6.74949144048405e-07 0.000293902855058411 "ILMN_1699631" "GATS"
"110" 0.967252406592069 -0.064277634657713 9.56231925106212 22.2418416328862 6.98065396451798e-07 0.000294970533960095 "ILMN_2079386" "RPL22"
"111" -0.538620741841112 0.0399926607547116 9.66871736078994 22.2389402331232 6.98938398443202e-07 0.000294970533960095 "ILMN_1793841" "ZNF542P"
"112" 0.12339906840732 -0.0204397387618923 10.2456915853349 22.2156825121045 7.05978349986269e-07 0.000294970533960095 "ILMN_1703487" "LMO4"
"113" -0.15938719057452 0.0225884794486651 7.10467337917194 22.206553175306 7.08762233934905e-07 0.000294970533960095 "ILMN_1687419" "DHX8"
"114" -0.123089693634786 0.00721096539243284 8.29554387500286 22.1117489294111 7.38368891982162e-07 0.000304596598702957 "ILMN_1796595" "C5orf22"
"115" -0.320005389000116 0.0412566762083331 7.3636450181965 22.0282156502573 7.65542235317742e-07 0.000313060176021937 "ILMN_1704315" "RPL27A"
"116" -0.168640901045215 0.00657808629497876 8.26671487832666 21.826626914877 8.35577509976597e-07 0.000338754647751547 "ILMN_1659682" "GALK2"
"117" -0.00827853390315802 -0.00915099607932199 8.02944754677006 21.7947838265118 8.47247216722689e-07 0.000340549932547305 "ILMN_1781373" "IFIH1"
"118" 0.0702246738792168 0.000407712272472316 13.6789517103748 21.7194985382581 8.75529566985712e-07 0.000348935631154272 "ILMN_3309774" "MIR324"
"119" -0.47526644366796 0.0733385443052677 7.9930495014176 21.6965230449001 8.84358634786262e-07 0.000349492587199398 "ILMN_3249152" "VSX2"
"120" -0.207235486014145 0.0329100129121011 7.81156652991313 21.6341507714431 9.08806147579996e-07 0.0003561611292366 "ILMN_1669033" "NCOA1"
"121" -0.0421463342449353 -0.00559957465233272 10.3354632961574 21.5888961680299 9.26991878387283e-07 0.000359933990016532 "ILMN_1678674" "FLJ13224"
"122" -0.121670613548308 0.0175856049859096 6.64534858910597 21.5723413449668 9.33740469125137e-07 0.000359933990016532 "ILMN_1770892" "YY1"
"123" 0.201351624314836 -0.0127830154907445 8.6550344390601 21.5519314744128 9.42132291841358e-07 0.000360216239192808 "ILMN_2170595" "RRM2B"
"124" -0.102240395196077 0.0214062993449913 7.23465954150432 21.4402839327444 9.89474033209153e-07 0.000375266006723871 "ILMN_1723520" "CD1A"
"125" -0.0620824440187009 0.00235148528207315 6.91721589496577 21.3986483017488 1.00776835327701e-06 0.000379146640943288 "ILMN_1790533" "PHACTR2"
"126" -0.0100204479078448 -0.00380009465373987 8.97226031009978 21.3476684188565 1.03065774073199e-06 0.000383060579270852 "ILMN_2105254" "PTGR2"
"128" -0.0124206858591304 -0.00309091679230946 7.41614022960561 21.31166426419 1.04715467009026e-06 0.000383279684496873 "ILMN_2321485" "PPP1R8"
"130" -0.0912599216134458 0.011990781305682 7.00120747622217 21.1896350348619 1.10518063711813e-06 0.000399803346172243 "ILMN_3237409" "DGAT1"
"131" -0.0549768643633724 0.00216441754423187 7.41926712464051 21.1311332790577 1.13419789117906e-06 0.000403547985486161 "ILMN_1767649" "PCDHGC5"
"133" 0.167112365860875 -0.012742029782814 7.38163025756102 21.1171055135401 1.14127502912434e-06 0.000403547985486161 "ILMN_1715189" "LHX6"
"134" 0.0812324478346471 -0.000349265027279539 7.24053530366347 21.0637966507983 1.16859951072015e-06 0.000410126102911547 "ILMN_2215730" "GABRA5"
"136" 0.0408858903247363 0.00194414425719717 9.35728768549141 20.992058127256 1.20646930256955e-06 0.000417189987950298 "ILMN_1785452" "PTGER4P2-CDK2AP2P2"
"137" -0.0501405064234601 -0.00310760934321701 8.65163303396357 20.9068171563179 1.25316416352708e-06 0.00042501726797081 "ILMN_3305849" "LINC01137"
"139" -0.073142856054031 0.00393827245449834 6.93727122941664 20.900912029616 1.25646911995606e-06 0.00042501726797081 "ILMN_1738300" "SLC4A8"
"142" -0.475047186553128 0.0327980634006892 8.32170880230717 20.81204832355 1.30733477499599e-06 0.000431416722102196 "ILMN_1761275" "FUT6"
"143" -0.320452658083054 0.0591860355246811 7.64202662407761 20.8043773133977 1.31182681084915e-06 0.000431416722102196 "ILMN_1702055" "ROPN1B"
"144" -0.0915175108609692 0.00354709255899168 8.55266778950805 20.7274486377922 1.35779015135944e-06 0.000443431633598137 "ILMN_2207419" "INTS6L"
"146" -0.110619268061514 0.0136365792715586 6.92329307685465 20.6341013324319 1.41586563428426e-06 0.000456063897596714 "ILMN_1748102" "CACNG5"
"147" -0.103362154385366 0.0156678977568756 6.90076787235521 20.6084476315797 1.43228283178248e-06 0.000458213585122902 "ILMN_3242462" "UHRF1BP1"
"148" -0.34929917526251 0.0760768334580161 8.53190277936209 20.5013839638722 1.50300747492948e-06 0.000474049753851826 "ILMN_2367671" "LIMK2"
"149" -0.36231981116916 0.0220652295192276 10.2968659707923 20.496834504512 1.50609355036287e-06 0.000474049753851826 "ILMN_1758085" "LRR1"
"150" 0.330162153676949 -0.0258949308191696 12.5629319157389 20.4881196076115 1.51202396610049e-06 0.000474049753851826 "ILMN_1709054" "RPL10"
"151" -0.188518537486004 0.0137801095759841 7.72573331378285 20.4655012186537 1.52753131632513e-06 0.000475740018173101 "ILMN_2383290" "TRIM14"
"152" 0.227323601761289 -0.0194107485111002 13.2034394387034 20.300241318048 1.64607650052685e-06 0.000506666791797783 "ILMN_1676555" "TTC26"
"153" -0.0411532262116513 -0.0036038481805861 8.67759073275335 20.2971561811085 1.64838009579529e-06 0.000506666791797783 "ILMN_1798104" "GRIN2A"
"154" -0.101296089895558 0.0168795465276267 7.02136552682502 20.242467781141 1.68978645569728e-06 0.000516021282068386 "ILMN_1694268" "HES6"
"155" 0.25291497798616 -0.0198494772221395 7.85273686776542 20.1656176171042 1.74984423085887e-06 0.000528569627353797 "ILMN_1761031" "PTPDC1"
"156" -0.0578348392512402 0.0126771466604952 8.86532005306262 20.1612098146742 1.75335676335784e-06 0.000528569627353797 "ILMN_1668453" "TRIM36"
"157" -0.138204958800778 0.0201507745431022 6.82079670709276 20.1094770197582 1.79514499010228e-06 0.000537720245825033 "ILMN_1814256" "C17orf98"
"158" -0.0294309344894455 -0.00131119916766246 7.29614991556346 20.058605593526 1.83726765339604e-06 0.000546854577239929 "ILMN_3200652" "NECTIN2"
"160" 0.188882613200801 -0.0151733569596832 7.63587497304525 19.6729598273118 2.19274359564878e-06 0.000641555957523464 "ILMN_1701269" "ATP5C1"
"161" -0.103766389277962 0.0119587761841286 6.73134176934937 19.6561894531191 2.20976794339178e-06 0.000641555957523464 "ILMN_1699598" "AP2M1"
"165" 0.276261415098928 -0.0254523195850345 10.1987972423693 19.5532530873596 2.31737829790461e-06 0.000660494949053684 "ILMN_1810127" "ZNF789"
"166" 0.212204436890454 -0.0142994212637594 9.23899833787428 19.5151819287006 2.35857270733969e-06 0.000665852188931095 "ILMN_2324672" "USF2"
"167" -0.147347124646738 0.00624526340523371 8.50877307731106 19.4972297664277 2.37826611986204e-06 0.000665852188931095 "ILMN_1727522" "OR5K4"
"168" 0.168865245278224 -0.00994562061157003 8.35485289446744 19.4968810950254 2.37865033045045e-06 0.000665852188931095 "ILMN_1680300" "BCAN"
"170" -0.0386667594933373 0.00729965914406492 6.72395071665583 19.3798028629227 2.51145643387683e-06 0.000694757489249174 "ILMN_1670410" "LINC01001"
"172" 0.0770255309672761 -0.00210903845564464 7.60999523671513 19.261749532372 2.65335023800724e-06 0.000723126963762564 "ILMN_1749297" "ACTL6A"
"173" 0.270169650524834 -0.0224482783071543 11.5546654935253 19.2562710854229 2.66013789085063e-06 0.000723126963762564 "ILMN_2394027" "CLK3"
"174" -0.0407905434676937 0.000700048681967175 6.86425168191183 19.1889860559227 2.74501916777568e-06 0.000738021720898272 "ILMN_3306978" "MRGPRG-AS1"
"175" -0.193058579897277 0.0231426124916449 6.76165041565409 19.1879743697048 2.746317112299e-06 0.000738021720898272 "ILMN_1794741" "FLT4"
"177" 0.08422690160584 -0.00587769084644833 6.92848315386225 19.1353808796229 2.81469562108787e-06 0.000747850314511416 "ILMN_2177156" "SOX2"
"178" -0.0506769738548733 0.00253749222918406 6.61444159491239 19.1053566078843 2.85453788389001e-06 0.000754175323615614 "ILMN_1806407" "SEMA6D"
"179" 0.143768324413147 -0.0130929484747638 9.42824690791468 19.0740563404449 2.89671018055321e-06 0.00076104182330199 "ILMN_1694034" "LGALS4"
"180" -0.00286768371778182 -0.00566728467162652 8.19266020148244 19.038829521652 2.9449636014158e-06 0.000769420823596568 "ILMN_1727287" "PHF20L1"
"181" -0.146356178502119 0.0119990981260047 6.80714817375251 18.9284662243441 3.10173064119265e-06 0.000805901594442033 "ILMN_2046024" "DUSP11"
"187" -0.0398808579260256 -0.00143694420887217 7.78921421740669 18.7488299399997 3.37610001830201e-06 0.00084598286884577 "ILMN_3278245" "ZBTB20"
"188" 0.239420606719213 -0.0246490004914215 10.3684443581923 18.7451910475859 3.38191671648815e-06 0.00084598286884577 "ILMN_2272251" "ASB11"
"189" 0.126142125728825 -0.0154894471344453 11.0858770750999 18.7061321552579 3.44502445255026e-06 0.000857209576479014 "ILMN_1726366" "SNX9"
"191" -0.0655450541565414 0.00452603504672451 6.78082567717054 18.6300648749292 3.57153528888923e-06 0.000879383044847555 "ILMN_1781656" "SCGB1D1"
"192" -0.0884615349128906 0.0051306795295035 7.33177272231893 18.5634602778395 3.68635182488395e-06 0.000902925800107512 "ILMN_1802094" "ZNF280A"
"193" 0.285152818032771 -0.0237876356348343 7.93198171330671 18.5374798291583 3.73219279993831e-06 0.000909417424847145 "ILMN_2401761" "NUDT9"
"194" 0.059037962327494 -0.00187687193138478 7.36570957103693 18.5014586427689 3.7967517107677e-06 0.000920379584814347 "ILMN_1755582" "PCSK1N"
"195" 0.261953091330436 -0.020724725859075 11.196299233327 18.4743335925996 3.84614698378359e-06 0.000927572309504486 "ILMN_2112730" "SLC9A4"
"196" -0.0500578334726388 0.00858344636943419 7.77590220512348 18.4552044247817 3.88139067992533e-06 0.000929915670660446 "ILMN_1663213" "ITIH5"
"198" 0.110159400415006 -0.00718667573619634 6.99776887926166 18.4126710589167 3.96098633929243e-06 0.00093723279114905 "ILMN_2131336" "NEMP1"
"199" 0.0858624092742242 -0.00399255879690843 7.5401981922199 18.4094036627702 3.96717195469638e-06 0.00093723279114905 "ILMN_1811535" "AJUBA"
"200" 0.143186867704317 -0.0106242304875773 8.00360745000379 18.3995700614909 3.98585009419516e-06 0.00093723279114905 "ILMN_2348975" "NASP"
"201" -0.13092868071192 0.00574197909855125 7.98460673107564 18.3807594070711 4.02183947837227e-06 0.000940990383029309 "ILMN_1732024" "OR2A5"
"205" -0.151760366530992 0.0221422603981022 6.96490035748268 18.2209463111302 4.34185273056912e-06 0.000992769128459843 "ILMN_2114185" "RUSC1-AS1"
"206" 0.421047756417849 -0.0214487806222691 9.97391638564564 18.2176669354906 4.34869525522514e-06 0.000992769128459843 "ILMN_2397571" "PIGC"
"207" 0.00633706647843347 -0.00565411311089349 9.08949759846287 18.1741784716283 4.44052356130313e-06 0.00100448369316309 "ILMN_1787259" "RNF212"
"208" -0.100586261097645 0.00408667790607015 7.93255841567375 18.1731462703673 4.44272791056228e-06 0.00100448369316309 "ILMN_1763730" "APPL1"
"211" -0.115635777403611 0.0063717053917044 8.99272932742979 18.0678252516579 4.67385930137659e-06 0.00104171684940824 "ILMN_2320330" "MAL"
"213" -0.302012232576995 0.0578370075155186 8.12764302173376 18.0362471983889 4.74561549431362e-06 0.00104777842942057 "ILMN_2283185" "PALM"
"215" 0.41518557789388 -0.03421018857829 12.6265970068281 17.991617388374 4.84902666268054e-06 0.00106065128322112 "ILMN_1830462" "XYLT1"
"216" -0.0566520922922639 0.0105495470315238 6.7112800488864 17.9753766025437 4.88724814544024e-06 0.00106406252677668 "ILMN_1673119" "AFF1"
"217" 0.244235454949242 -0.0191647448678601 9.7504216191516 17.9572674092318 4.93024345450092e-06 0.00106847690865562 "ILMN_1656066" "TNPO2"
"218" -0.0904108296077864 0.0236951058688544 8.39242847534977 17.9128234797658 5.03747092870011e-06 0.00108670726071059 "ILMN_1724306" "CACNG1"
"219" -0.0626355643745605 0.000426423214720427 8.56868510247064 17.8875211342612 5.09961779050149e-06 0.00109509052717673 "ILMN_3244574" "CFAP97"
"220" -0.0549406446174198 0.0113997301238247 6.93664266741654 17.8752216982618 5.13012020261694e-06 0.00109663314949395 "ILMN_2192620" "DCAF15"
"222" -0.383136134028464 0.0253392346238171 10.0769796320893 17.8259894762057 5.25416435327715e-06 0.00111303081624287 "ILMN_3260910" "CSAG3"
"224" 0.134859552301723 -0.00706117788528024 10.6109223630987 17.7726616106956 5.39212065928542e-06 0.00113205647484319 "ILMN_2149946" "FOXG1"
"225" -0.246056250477448 0.0313448521939774 8.0150415786144 17.7608340131386 5.42323484143726e-06 0.00113352839165827 "ILMN_1715693" "LOC100507460"
"227" 0.2000946177199 -0.0143832461567991 9.16064814718004 17.7389205108064 5.48138518725136e-06 0.0011355884695421 "ILMN_1695576" "MRPL24"
"228" -0.0368128240958295 0.01136064271006 10.7400410860298 17.6433366822643 5.74286365580744e-06 0.00118454119300576 "ILMN_1697166" "C9orf78"
"230" 0.0650668275665993 0.0030172525376069 11.3858058220113 17.5901782019318 5.89397335563489e-06 0.00120227321745233 "ILMN_1676318" "BAZ2A"
"232" 0.209657250759465 -0.0125535895390643 8.95863185860262 17.564596180287 5.96818958908884e-06 0.00120227321745233 "ILMN_1781099" "ISY1"
"233" 0.259063177839473 -0.0190504299142621 12.4463178083978 17.5619443284348 5.97593933939969e-06 0.00120227321745233 "ILMN_1793615" "ME3"
"234" -0.137399094839718 0.00894444348283498 8.21905140699442 17.5561642683172 5.99286790687436e-06 0.00120227321745233 "ILMN_1719303" "P4HB"
"235" -0.0622781900391351 0.00916120029834145 6.55485039037971 17.5510846477151 6.00778698012454e-06 0.00120227321745233 "ILMN_1656248" "CLMP"
"236" -0.133255415198525 0.00878367342285038 7.61968058984733 17.5210401011561 6.09683758965003e-06 0.00121492406002568 "ILMN_1654742" "GJD4"
"237" -0.10920673420022 0.00499741445134525 7.7414935963709 17.4834649850186 6.21018096701309e-06 0.00123228856758098 "ILMN_1673805" "GIP"
"239" 0.071958321647187 -0.00119227919992015 7.13400605059011 17.4458946948476 6.32574412962887e-06 0.00124040627319043 "ILMN_2052487" "GPR45"
"240" -0.021624088260843 0.00488488900300474 6.85049932572337 17.4444547753561 6.33021828624868e-06 0.00124040627319043 "ILMN_1747281" "EVI5L"
"241" -0.101640056474785 0.00541231468147699 7.84832478588748 17.4151013016318 6.42216075535509e-06 0.0012470003884645 "ILMN_1700068" "FLJ25758"
"242" -0.014319330638011 0.0038601047630732 6.61957188175558 17.410200818 6.43764761414851e-06 0.0012470003884645 "ILMN_1716068" "ARGFX"
"243" 0.217187778373026 -0.0176235015709237 12.6511951611505 17.4083778768878 6.44341869517888e-06 0.0012470003884645 "ILMN_2091590" "ANKLE1"
"244" -0.271271442408431 0.0389607625431866 8.34296963695009 17.3881470357707 6.50783485188978e-06 0.00125430515333882 "ILMN_1661161" "SIAH1"
"245" 0.253031355482638 -0.0300697465614684 9.6940392566185 17.3737213348046 6.5541835941502e-06 0.00125534373212167 "ILMN_1771149" "MRPL19"
