jejunum.DE.entrez
79748
55239
256076
246126
25852
388327
947
100130086
84342
374462
55679
115123
114041
146894
151556
8174
353139
158055
10961
4145
442916
317716
116113
1418
284274
284276
10202
1606
54797
29796
25816
202333
1789
119369
85446
51207
55740
2668
63929
9364
2023
5189
117581
785
340719
5523
5641
3768
463
3694
55308
3790
54768
128853
55037
146434
56155
79888
84100
9045
23072
55738
51778
5685
2294
6678
55002
2625
6882
718
7436
7257
3183
5606
729786
442908
5664
26088
260341
6483
252952
4361
80328
84875
100129354
3290
54850
51371
402483
440590
81850
114625
79903
78992
908
22927
7837
389649
27295
64769
9332
57558
100130855
3641
83642
1787
23526
4135
8480
9475
55837
4493
118932
51231
6129
399746
29881
30848
340371
127540
3139
5383
9648
57799
1409
393046
3755
64087
388
387640
51184
220992
91544
80117
9760
3661
100126356
2212
8476
3908
144404
8907
9175
27004
100126323
341277
57489
90850
100132463
954
1173
85509
216
26286
4710
113146
10950
7317
203102
197259
93611
390323
10452
9422
29940
10299
8528
3577
6233
139341
22889
6853
6238
283576
23767
256302
9747
91433
3337
10005
4133
63916
115795
4293
5729
55786
192666
170082
1129
9626
55157
2035
6189
646278
27335
285966
3340
47
29125
2936
5423
6154
91300
403314
2145
10227
100126303
221409
6208
7130
27199
11221
205860
27344
30846
10477
9734
219790
282996
1119
29072
284406
100128998
9791
401577
5531
8985
100129860
441531
2967
100131205
165829
283162
6189
284207
4188
619279
151011
26248
50488
150622
285527
27351
25758
51185
129642
5160
65220
9498
122742
50506
4282
6206
1438
51123
23630
116534
1473
23089
29102
3615
2589
646278
8425
407022
125997
134492
64771
2339
51132
6194
92002
4477
374395
54800
23108
81624
1827
7494
5998
10924
80824
9416
54552
284996
162517
150297
6284
84775
7637
22990
54221
347454
390436
280657
6636
1302
163071
65989
83700
4855
91120
5965
399827
143
3050
5663
100132272
6643
55680
7905
641311
51295
9878
8545
5729
170954
283120
283820
6233
922
344787
441251
339487
5934
1175
148022
55190
93654
8518
10446
64856
442918
5602
375133
100128881
23626
79979
388381
64789
146862
168507
22839
400931
55374
23398
168537
22906
6399
8364
440307
2551
10456
60436
57575
390433
6170
2558
56969
6386
3476
57143
10735
114905
50863
50861
7273
51231
285097
9053
100287049
133015
91304
84326
340529
115817
389015
7464
55665
8405
10923
27243
55966
8480
404785
6949
1395
140458
115827
8527
200261
146712
85358
686
7110
140564
196993
10519
654322
100133612
9886
6309
1073
340508
2324
22929
4286
100133286
105
222234
55808
3714
6231
85363
5207
9244
2243
5567
388228
25858
51399
55863
55556
8745
5992
387638
348654
64902
114569
22949
27165
79932
7879
57093
257
3840
79140
80303
8359
3608
6181
7920
11033
5991
931
389941
10142
54065
340562
83401
128866
51121
222234
55240
1528
23554
2825
145482
4040
57406
91543
6319
79632
5528
222183
100170222
83445
51006
7013
3592
80264
2890
131566
114659
163786
25920
112487
221262
80114
57018
343172
2539
55768
23765
10663
7337
51318
10816
3394
90668
84809
7556
246705
1027
687
1791
100132967
10274
55759
55660
4247
64682
9612
131870
1469
826
3832
84747
64506
143279
958
25902
390063
374308
440093
6453
64399
90522
1452
390874
93649
101752399
5955
1524
345757
2645
25970
389206
23373
92979
4696
57646
5223
199777
25
23219
55068
2618
146223
91614
728882
51248
221078
7153
1510
22905
518
54558
794
79096
8676
94015
57795
51135
23787
9862
91942
862
642929
83896
79664
80381
5343
91828
10665
56931
22795
83886
85440
5738
729121
340441
25800
11274
115811
2543
100302166
406894
693120
26267
11264
51155
22979
56928
54662
8896
126661
59336
4009
26256
7098
348158
27145
113177
116729
137970
2288
374393
9787
1646
8220
140680
116
401232
2065
10390
5174
7052
10293
25928
6581
2258
9667
9688
84649
22829
11244
57556
7464
2918
90050
9589
51529
100151684
80774
285759
349196
1535
166647
654816
51150
23456
128367
5337
25901
125206
122622
8932
26133
5653
10093
57019
5795
114823
56052
150771
574411
767567
54587
783
100130264
867
100131439
139425
84900
26519
1936
27098
6631
5330
6697
9218
26011
23157
147407
115992
9666
1400
9077
3373
348110
245711
2202
56242
26539
199221
10317
3283
285194
196074
2559
11124
162655
84950
668
78997
129642
100132396
5978
401720
54205
3756
254910
6570
23020
85302
25840
11043
219968
81542
57634
9815
157506
1936
3238
100506747
2027
9493
27293
1374
9819
29071
89890
100073347
407835
10814
7293
92935
51700
284802
4012
8510
54751
5579
55225
10013
51433
2857
79798
149371
6338
10612
378825
100240735
57462
5465
26716
57720
55503
4601
1727
5354
64386
148231
89797
5579
55103
375444
23203
83696
1393
10509
727957
55532
9829
6187
2016
4358
146395
10252
374868
779
2253
1634
7035
142910
100131532
1286
6613
84304
767591
4914
100133050
54784
729178
50674
6613
782
222068
349196
51257
9782
10449
3038
387804
9159
27148
10001
266743
64344
892
79153
10499
112812
643201
83593
150159
100289308
64423
6999
100133301
493812
55605
4725
3685
80350
414152
83895
85403
440905
152330
10734
5204
152137
92906
2651
29774
84069
6146
55720
653192
80131
440356
3397
7957
339448
22999
6611
8405
391712
23479
54432
118426
79582
10147
4839
503640
1376
22826
1176
7051
100130219
400892
728224
80324
6942
79663
56246
23759
100507460
100289656
23416
133491
115330
10111
9635
54578
693216
112479
83985
9540
23476
6129
79701
25818
54546
3728
51338
10542
100287227
25871
158724
337960
166655
9536
84701
642636
23164
285605
6755
50514
84618
3600
6710
7528
79848
4481
51667
387893
150709
284365
153768
9459
79720
29101
26253
343477
201134
7187
1195
55294
158046
163081
8289
100506049
221037
622
255082
344658
10888
79031
128178
611
285419
85379
54328
6369
128240
50810
89882
768222
26051
494337
11069
6332
79804
5055
80233
55760
10046
57126
152687
9156
203562
51517
693140
23291
9453
23671
28976
54885
60677
284252
1068
51527
283521
386618
64852
64493
51225
84552
341
57481
64288
410
10025
10554
85329
8361
54663
390081
23589
1285
90187
945
79679
117155
163131
997
10999
51601
284131
64866
2006
10602
65992
23541
326624
284252
57835
91181
4437
349196
6135
4015
64332
2972
6507
1738
253558
5253
5986
83795
23217
151507
204010
5604
127602
143188
9173
9219
606551
284835
4671
55829
6774
57180
80071
7850
828
5949
26130
6128
2827
723779
27036
79712
220108
10417
55680
11339
55240
9317
203522
346007
124930
123803
23389
6342
57463
340120
388569
440823
3932
1108
386746
64858
8808
81851
1278
3146
3915
158809
253714
139081
8630
3842
148014
349196
79081
3560
9290
140707
27039
57222
120793
403278
51547
4650
408187
26231
10465
56937
1104
7546
401242
51351
10651
26586
146849
5378
51714
7020
6503
619571
56851
645784
831
170689
92342
79036
8287
171024
155435
51592
353174
5884
10455
1544
11262
6170
100008589
79053
497049
51715
339501
9228
116071
10558
1956
23025
56262
80128
23351
100126351
5046
54826
208
729950
406959
11163
5704
441502
7775
8871
51022
55066
162655
138715
25759
117852
8641
56121
26049
79885
51696
84967
6079
115861
115209
51298
23493
25855
5468
83478
51056
100
4254
10039
150165
374286
3606
7416
2533
64798
57580
5889
340784
115704
7317
146542
83693
83869
25861
65012
652276
54943
29118
1889
338
79187
84337
22994
6059
5880
1536
150185
7054
9522
2035
64789
10349
81786
256435
9897
9374
338376
390078
83851
91603
286557
619505
9583
140825
284415
29906
439957
129401
653162
10528
6284
79609
51177
11047
509
55421
9331
7803
10669
100131320
64081
401466
648570
57467
4597
389643
23660
55296
55651
23284
8354
55816
9378
829
783
389816
1915
100113384
64333
114609
81889
442582
64064
9310
51020
154796
11083
341640
865
167227
124872
643224
150135
151449
8844
55203
8622
169355
57050
1814
79685
81606
91289
55276
3166
645010
26093
84071
545
81575
402483
56965
23164
8761
23457
3772
118788
7982
1525
7592
151987
10762
401250
728431
80307
197021
51703
1854
23108
825
643401
7704
125972
23531
4257
51248
91768
399979
81848
724024
9793
58524
768220
375189
1674
8087
23408
9801
256957
100288287
79641
54499
205147
133619
441251
285908
23367
285282
645832
201255
340419
6459
29922
440225
3189
4967
9785
23394
83940
81926
266722
379013
3817
729993
377007
23513
91862
7101
128822
55601
54848
124460
255411
27198
11255
574508
283579
8862
406926
29942
353137
10159
51429
64847
2813
121006
8694
148022
8910
2948
10099
1855
6206
54967
6943
253559
10211
90799
285498
29959
51742
1545
376412
266977
9031
64901
57610
7404
11034
9201
5081
4600
8348
387267
51806
54442
677801
1767
138881
11342
5223
284677
6130
6143
80035
2538
6331
6314
441631
55471
145447
100133308
147923
148581
1112
9625
24144
5523
375295
9746
2534
54734
60487
729770
114836
57717
8671
4440
387129
6559
5393
51255
54556
100126340
8674
5733
841
4763
23266
79369
27040
4192
7139
57038
55615
56905
261734
28232
51557
10200
37
1540
254958
40
116092
58191
83759
441250
57194
304
10238
285419
404552
202051
9659
730130
10505
9603
6778
51091
9659
50640
354
11193
3621
93664
170712
23143
9890
55676
5771
3092
5924
64168
5778
8563
79168
402665
1175
3782
171220
2906
926
653275
8663
100302118
60312
7809
401149
7112
388551
79269
9045
8869
27340
1106
6573
26268
29766
5507
11182
7756
2778
399697
84970
8878
348840
4832
841
9481
50507
6130
9695
149428
100506422
100507421
552900
8451
26059
23349
55238
1438
4241
340527
10793
1371
4745
724030
5671
65125
196528
441478
2050
2876
115207
100302112
11176
51128
54626
23521
5188
81031
83639
3172
197320
220930
1523
29105
100313921
23105
9365
3909
140699
10501
1262
574442
138883
83857
100506888
8874
29086
129790
9098
114907
282679
91227
88455
4736
100131726
3732
2107
433
55911
3982
440034
644096
6557
11035
118856
2697
89853
79056
7033
219
6664
29901
552891
54940
22854
2177
2859
319103
6039
10493
693192
29034
646576
8626
9650
3176
643836
80013
1362
54928
344148
51667
3784
30837
51435
6191
6249
148362
8626
8643
6001
3359
692199
594838
6235
166863
4240
23051
145165
3093
6866
862
9885
145482
55227
440044
23318
5429
4773
84539
26290
6992
55695
4009
55051
124512
90379
55117
121006
5232
3249
7518
178
55364
407975
7390
4645
2538
613038
2196
22873
23192
56995
196385
252946
4351
643988
440153
9956
84545
23254
5339
386683
7327
2356
23200
84548
26993
80264
390167
6693
51271
29078
342618
4809
284009
7625
645188
1497
6129
92285
221981
6202
7253
595101
3985
151174
51267
64786
50838
8520
55631
6229
2689
3312
526
285679
388242
3572
27338
356
57146
200150
150147
286183
286451
84231
9220
29979
400120
23213
79133
6876
79627
8612
729438
221823
91734
5001
1628
440435
6191
214
1411
153339
23682
284215
7369
81559
340146
121256
1915
11222
100128979
90167
3977
56649
56147
94160
255967
55798
9205
81470
373861
7167
50831
26470
137902
79155
283518
54856
55615
10216
729648
1479
2689
355
3487
389
51121
6622
169200
79759
150353
23281
27125
54811
339745
11047
283588
55311
91010
54551
81532
6183
283316
84146
85443
127294
55342
140807
26872
3861
127833
989
340441
100313772
388135
4110
5989
219487
114990
3679
4494
253018
93589
6047
643236
23157
100129860
728262
374666
119679
10234
1718
7070
9807
8780
125958
100302142
10486
6187
4192
6949
399694
284083
100129917
3301
414189
125206
145501
2903
55299
84254
283588
8434
55197
286238
11266
3598
5094
8943
79819
220082
55814
81892
4860
7772
23371
51634
1488
2880
8312
2550
80174
9570
54888
56136
643246
64109
26960
121441
84873
83891
55722
9720
63939
6222
91319
79258
59271
58511
3750
253128
5138
441054
4534
6975
137362
79699
89122
363
7205
132989
5831
27183
84960
378805
84553
8626
259173
389903
100132341
11095
221468
29121
728927
51616
3761
100113393
6560
619208
2865
4357
1559
25915
23658
79939
8356
148
9479
79089
55062
390443
23107
2005
10155
8458
347252
9616
79730
10911
84141
7866
85012
51111
643
10533
65975
10079
9068
260341
406998
11042
114795
54453
23636
113612
1271
79364
152006
283011
5511
401236
55731
80352
5670
389834
84516
6446
8086
63941
6146
57565
79772
338879
132112
6133
5998
10882
30816
5152
260429
1915
56891
57636
654502
961
85458
135228
84106
151009
64766
6231
9046
92293
337972
8565
1009
100130717
6229
653240
89853
6595
51313
23199
100506422
152815
50846
653399
342132
100507421
5992
5130
57645
91614
91445
29087
7057
550631
64788
79868
285679
649
84233
50865
1112
6502
27340
1915
100288413
2192
80896
150160
285368
285961
84255
65265
2028
23550
5286
7922
284232
5701
10776
1161
440117
157777
55966
27044
9104
84290
284129
26468
1984
4904
9877
401296
2070
140461
26091
10219
219348
8938
10249
1337
127540
84256
83661
284525
6136
130612
2130
140609
8812
7399
164684
388714
27075
827
400768
161291
2176
389834
768239
9689
6473
123624
140862
2280
219453
613
57228
122553
55303
57017
29928
5229
53904
693171
4212
4886
51104
134701
22800
283232
158521
940
9804
387066
5319
9230
6585
406905
1211
207147
6568
11194
79671
23555
127534
55600
10795
30832
1837
55839
64421
7789
3856
7068
10214
56154
84765
56945
80036
2746
124626
6570
148304
57142
6811
5478
59285
84245
8659
1130
11187
3671
4084
29985
2864
54467
6385
9107
23355
113510
161
150244
3985
822
48
150677
440503
27429
151525
343990
116093
25871
5877
23063
728066
10128
10866
54993
201134
123207
83544
285501
6093
79882
285696
163720
57136
55726
10887
246269
64333
55249
168975
79959
57205
4741
27087
51027
3985
5983
22888
56171
57020
493911
11159
5223
153396
89932
7432
728062
9314
54498
535
5872
8874
222256
147700
11238
56605
64983
677767
7069
27035
257160
1176
54933
6672
79924
80279
53635
84988
23142
25858
26031
90865
9827
93377
283345
9782
570
134492
5728
6764
440957
440097
84842
57211
50940
147183
27005
657
100132273
57673
3764
6091
55132
5208
23563
114548
10244
139741
346157
280658
25794
3965
29954
503538
5029
11031
9013
112755
113878
56164
79147
4361
3346
7259
7786
26238
144406
205
84622
677835
161176
9722
353
126520
57449
100126336
9521
27087
51542
196740
54549
387720
2961
400745
3957
100302289
9754
83895
100129307
84771
5527
23670
11128
92369
4684
4205
666
55888
3134
55500
64581
11313
2146
448835
23048
79065
151258
9298
11136
345651
118472
6152
10979
253017
5320
4241
116969
8518
119016
5371
8416
5339
25844
7381
10014
30813
92737
2130
9314
6637
2254
10307
5252
10124
220213
79940
10987
79864
54716
57509
221264
285172
8634
57820
6542
206412
10079
406904
79822
84437
100131107
2550
3446
283432
60682
81689
54927
79876
23007
93974
439915
5298
440163
127253
468
9095
10606
80336
138639
8453
23240
5097
406993
79943
8784
4321
94239
246243
8573
116729
280
114876
79685
115703
83787
53354
27352
56938
24144
90850
388199
63979
5099
339290
6756
55070
92105
196968
9374
5339
84335
5141
3036
51315
1124
56979
83480
51804
80323
642826
25771
91748
114815
1956
54979
3756
339240
57818
441669
767563
7916
55671
51052
9175
84141
3352
196883
197358
643414
494323
2834
115201
100129138
2805
54033
56300
22902
224
10572
178
51050
150159
51157
11243
6223
10410
30834
29843
387778
8665
84984
359710
283767
54522
7884
160364
29070
84188
375567
8567
85445
6635
5698
340348
7543
5372
833
3600
25920
83478
220134
26781
440970
10750
64236
80817
144568
169270
64577
10351
25973
51126
84298
6124
55425
4926
468
221264
65009
10143
344387
143662
51390
753
6830
10785
100313777
6130
284018
57621
84229
80039
204
10242
114770
9173
91010
55159
80230
441251
55148
158880
10349
9689
442906
285381
79173
23542
60487
84545
5911
2257
1198
1315
55789
146691
10430
29780
1621
27436
1234
55076
7283
58155
126549
23335
91544
85415
158234
653240
2348
136288
10522
2318
23360
10215
54768
6235
65083
127255
80350
219437
431707
390083
3581
55585
10984
352961
51228
3745
11197
339529
84899
9947
84436
51393
889
92747
147429
220382
339044
9373
84319
57696
63898
26609
8698
22839
994
8522
54065
80765
25778
90523
25923
8241
131474
53828
642864
23008
1297
442903
25978
8512
26206
23135
15
51268
196383
284252
340390
6134
79980
9568
64089
1807
123
25974
7172
147372
9383
11001
658
93432
90665
2182
767578
255762
3068
5529
23539
57532
6706
5122
407013
23390
55744
92609
4261
79102
151651
3854
627
100127910
115352
7587
58508
9804
2852
140803
2118
392390
6932
283933
8611
283284
9912
57685
137814
112937
57228
9679
10902
4736
842
54898
64864
6446
192683
6884
9926
346007
113201
399687
441234
23780
163732
7594
196951
64425
100131910
27296
4062
79789
7412
54882
441242
9689
388514
2681
79713
55789
51105
6665
64853
197335
28511
60385
84153
7170
6844
6138
8439
9388
27232
113201
55092
10452
3932
7580
3933
256236
171482
84295
10099
55200
6611
7484
7080
155185
692211
6524
23057
55256
55846
22807
162073
6317
8726
653677
64332
253639
284274
4218
23155
1938
83891
525
100302117
28997
145282
54587
26272
64766
54716
10922
2214
245909
9577
221833
693219
55599
2995
1933
100126347
83546
473
144108
6917
80045
152405
338661
6455
467
10861
7267
79080
23133
51384
25925
390261
5080
116448
57573
494119
2182
1153
6166
440672
6482
79004
2494
1154
10552
79664
23620
139886
8649
219464
9841
23177
26058
126308
56241
203102
11133
342357
8663
10964
2824
692227
55237
25790
7529
2200
135138
139420
100131561
693122
84818
55055
10945
339804
100130311
3948
64096
201299
100271846
83636
51142
56943
79365
677845
51366
6513
2065
83941
5591
4881
5624
915
3852
162962
83953
3933
147837
55167
132864
150771
4869
79866
2939
346689
23358
5540
8692
253970
8733
23114
6596
1158
57175
60468
7638
7419
440515
148713
57217
152940
79981
51561
100507739
22891
54925
83849
55632
51082
53340
140838
642826
9786
4782
10867
117157
57630
341880
10550
79696
55703
80228
59284
127385
256309
6553
645323
51313
83479
50
5308
84196
728927
7168
10781
23002
55711
90293
56124
5201
192286
1004
3675
348808
401463
9069
5516
677842
54768
440300
6819
100507050
2786
572
10459
4952
80868
85236
9093
2880
9985
117145
23400
11156
57820
6160
7169
23126
9217
30812
10059
7302
7371
140767
24141
10953
8492
116842
4609
200162
178
641700
135927
100130503
7364
283663
3444
9342
5308
2167
10261
4734
4594
22882
6084
113802
29952
406902
2487
81309
130574
5373
54847
6895
51375
57818
9546
285759
5018
55352
574487
3766
5601
401237
23363
1117
267
89792
55287
364
57509
89765
55554
340654
57082
10954
10214
7093
64374
339240
28956
51398
7181
6443
2587
83606
55171
114821
390928
23552
64581
4162
5030
9861
5569
100130581
50616
6317
80314
11158
221955
90485
654780
27099
55449
64064
2706
168374
27329
7291
286151
84689
23451
9775
121274
9184
158401
201292
11155
64283
3006
5732
388428
3795
11198
993
1497
5918
26212
6235
84148
2954
119764
56474
10728
580
25759
4992
122509
896
84083
51720
6688
198437
2909
81552
390195
64768
114879
8728
23295
10071
124535
79640
3329
56113
387856
908
613209
2885
81793
91833
341567
26273
5153
23172
3297
55333
23362
119016
80709
3824
5567
6130
348013
64927
313
5901
2547
219743
151354
2773
23378
55623
27245
360132
3190
5354
693127
2512
84302
80070
10520
1349
388743
8725
169355
8537
56109
389633
255025
10265
1431
6271
3856
116135
1479
79968
1129
57176
407052
2045
53347
440104
26986
11093
1497
100170765
23137
55811
7223
2324
1031
4105
22918
727897
55332
55898
57724
200958
1981
54878
25897
7109
2873
387640
7620
11066
3371
2067
140258
59352
26031
5127
23152
286256
165055
11017
1565
23432
5607
2098
57326
23492
140699
23607
1665
51111
25907
90141
56895
406920
4593
80231
81671
151887
1902
6002
30819
3651
11318
22941
79828
100289495
783
80736
51073
51326
54504
407043
3660
170685
8665
342371
285888
81533
253650
200844
219954
2037
8718
3770
9413
90231
8509
54737
348174
10068
1725
203427
8651
1301
353144
285852
317760
775
8870
124989
441951
149351
284252
29952
257202
22850
84333
10471
548644
2098
55763
91464
253782
7066
10407
284756
1915
400258
5155
517
23
9758
441666
127700
5818
117156
9159
147040
85009
653075
152926
5348
91893
29781
25817
23252
8846
11011
51805
201229
100129271
93129
5875
9824
128859
6209
56478
1733
10873
79635
222662
6624
50489
1956
55824
3551
81847
23105
22938
6175
7165
3581
112611
677814
27127
50832
6136
51673
784
352954
51065
80243
158160
8877
56672
64131
51117
3223
79573
375061
56106
84775
10327
8515
26750
79870
6569
54805
9590
10439
1729
23085
7571
128
8673
6249
215
114818
53353
56850
406948
27072
5972
1669
8407
200420
114294
130916
201516
